outcome_row_id,candidate_headcount_row_ids,candidate_preview,match_method,unmatched_reason,match_evidence,candidate_count,reviewer,review_timestamp,selection,selection_rationale,confidence
OC2024_01820,HC2_2024_10764|HC2_2024_10765|HC2_2024_10766|HC2_2024_10767|HC2_2024_10768|HC2_2024_10769|HC2_2024_10770|HC2_2024_10771|HC2_2024_10772|HC2_2024_10773,국어국문학과 | 영어영문학과 | 영어산업학과 | 문화교류전공 | 문화콘텐츠개발전공,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,70,,,,,
OC2024_01823,HC2_2024_10804,콘텐츠테크놀로지전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01830,HC2_2024_34499|HC2_2024_34500|HC2_2024_34501|HC2_2024_34502|HC2_2024_34503|HC2_2024_34504|HC2_2024_34505|HC2_2024_34506|HC2_2024_34507,기초교육학부 | 기계공학부 | 전기전자컴퓨터공학부 | 반도체공학과 | 신소재공학부,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,9,,,,,
OC2024_01838,HC2_2024_34499|HC2_2024_34500|HC2_2024_34501|HC2_2024_34502|HC2_2024_34503|HC2_2024_34504|HC2_2024_34505|HC2_2024_34506|HC2_2024_34507,기초교육학부 | 기계공학부 | 전기전자컴퓨터공학부 | 반도체공학과 | 신소재공학부,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,9,,,,,
OC2024_01864,HC2_2024_25028|HC2_2024_25032,기계자동차공학부 | 기계자동차공학부(계약),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01885,HC2_2024_25044,식품생명공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01887,HC2_2024_24993,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01890,HC2_2024_25024,언어치료학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01905,HC2_2024_25002,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01907,HC2_2024_25046,호텔외식조리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01909,HC2_2024_10945,AI미디어콘텐츠학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01918,HC2_2024_10923|HC2_2024_10929|HC2_2024_10930|HC2_2024_10951|HC2_2024_10957|HC2_2024_10958|HC2_2024_10963,미래융합학부 | 미래융합학부(사회복지상담전공) | 미래융합학부(사회복지상담학과) | 미래융합학부(영양식품학과) | 미래융합학부(언어재활전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",7,,,,,
OC2024_01919,HC2_2024_10961|HC2_2024_10962,미용과학과 | 미용과학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01923,HC2_2024_10920,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01928,HC2_2024_10919,어린이영어교육학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01929,HC2_2024_10937,언어치료학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01936,HC2_2024_10940|HC2_2024_10941,특수교육과(초등특수교육전공) | 특수교육과(중등특수교육전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01938,HC2_2024_10934,항공보안경호학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01939,HC2_2024_10924|HC2_2024_10925,항공서비스학과 | 항공서비스학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01962,HC2_2024_00049|HC2_2024_00050|HC2_2024_00053,수학물리학부 | 수학물리학부(수학전공) | 수학물리학부(물리?에너지전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_01964,HC2_2024_00037,식품가공유통학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_01972,HC2_2024_00022|HC2_2024_00023,전자?반도체공학부 | 전자?반도체공학부(전자공학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_01994,HC2_2024_00066,다문화학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_02003,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02004,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02005,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02006,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02007,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02008,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02009,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02010,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02011,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02012,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02013,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02014,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02015,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02016,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02017,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02018,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02019,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02020,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02021,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02022,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02023,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02024,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02025,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02026,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02027,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02028,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02029,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02030,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02031,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02032,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02033,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02034,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02035,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02036,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02037,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02038,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02039,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02040,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02041,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02042,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02043,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02044,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02045,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02046,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02047,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02048,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02049,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02050,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02051,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02052,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02053,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02054,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02055,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02056,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02057,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02058,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02059,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02060,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02061,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02062,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02063,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02064,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02065,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02066,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02067,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02068,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02069,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02070,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02071,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02072,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02073,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02074,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02075,,,unmatched,no_candidate,no D01 v2 eligible candidate under normalized school,0,,,,,
OC2024_02086,HC2_2024_01824,공업화학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_02116,HC2_2024_01703,문화재보존과학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_02138,HC2_2024_01812|HC2_2024_01813,소프트웨어전공 | 소프트웨어학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_02184,HC2_2024_01837,지역사회개발학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_02185,HC2_2024_01839,지역사회개발학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_02213,HC2_2024_02086|HC2_2024_02089|HC2_2024_02090|HC2_2024_02092,기계공학부 | 기계공학부(기계설계공학전공) | 기계공학부(기계공학전공) | 기계공학부(자동차공학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_02222,HC2_2024_02065|HC2_2024_02067|HC2_2024_02068,사회복지학부 | 사회복지학부(사회복지정책전공) | 사회복지학부(사회복지서비스전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_02223,HC2_2024_02144,산업디자인학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_02229,HC2_2024_02034|HC2_2024_02035|HC2_2024_02036|HC2_2024_02037|HC2_2024_02038|HC2_2024_02039|HC2_2024_02040|HC2_2024_02041|HC2_2024_02042|HC2_2024_02043,국어국문학과 | 일어일문학과 | 동아시아학부(일어일문학전공) | 중어중문학과 | 동아시아학부(중어중문학전공),unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,118,,,,,
OC2024_02230,HC2_2024_02133|HC2_2024_02134,식품생명과학부 | 식품생명과학부(식품영양학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_02231,HC2_2024_02034|HC2_2024_02035|HC2_2024_02036|HC2_2024_02037|HC2_2024_02038|HC2_2024_02039|HC2_2024_02040|HC2_2024_02041|HC2_2024_02042|HC2_2024_02043,국어국문학과 | 일어일문학과 | 동아시아학부(일어일문학전공) | 중어중문학과 | 동아시아학부(중어중문학전공),unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,118,,,,,
OC2024_02238,HC2_2024_02034|HC2_2024_02035|HC2_2024_02036|HC2_2024_02037|HC2_2024_02038|HC2_2024_02039|HC2_2024_02040|HC2_2024_02041|HC2_2024_02042|HC2_2024_02043,국어국문학과 | 일어일문학과 | 동아시아학부(일어일문학전공) | 중어중문학과 | 동아시아학부(중어중문학전공),unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,118,,,,,
OC2024_02239,HC2_2024_02034|HC2_2024_02035|HC2_2024_02036|HC2_2024_02037|HC2_2024_02038|HC2_2024_02039|HC2_2024_02040|HC2_2024_02041|HC2_2024_02042|HC2_2024_02043,국어국문학과 | 일어일문학과 | 동아시아학부(일어일문학전공) | 중어중문학과 | 동아시아학부(중어중문학전공),unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,118,,,,,
OC2024_02241,HC2_2024_02034|HC2_2024_02035|HC2_2024_02036|HC2_2024_02037|HC2_2024_02038|HC2_2024_02039|HC2_2024_02040|HC2_2024_02041|HC2_2024_02042|HC2_2024_02043,국어국문학과 | 일어일문학과 | 동아시아학부(일어일문학전공) | 중어중문학과 | 동아시아학부(중어중문학전공),unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,118,,,,,
OC2024_02248,HC2_2024_02130|HC2_2024_02140|HC2_2024_02141,첨단과학기술학부(소재화학전공) | 첨단과학기술학부(반도체물리전공) | 첨단과학기술학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_02249,HC2_2024_02146|HC2_2024_02147|HC2_2024_02148,체육학부 | 체육학부(체육학전공) | 체육학부(스포츠과학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_02250,HC2_2024_02099|HC2_2024_02101|HC2_2024_02102|HC2_2024_02108|HC2_2024_02114,컴퓨터소프트웨어학부 | 컴퓨터소프트웨어학부(컴퓨터정보공학전공) | 컴퓨터소프트웨어학부(임베디드소프트웨어전공) | 컴퓨터소프트웨어학부(소프트웨어학전공) | 컴퓨터소프트웨어학부(인공지능융합전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",5,,,,,
OC2024_02251,HC2_2024_02034|HC2_2024_02035|HC2_2024_02036|HC2_2024_02037|HC2_2024_02038|HC2_2024_02039|HC2_2024_02040|HC2_2024_02041|HC2_2024_02042|HC2_2024_02043,국어국문학과 | 일어일문학과 | 동아시아학부(일어일문학전공) | 중어중문학과 | 동아시아학부(중어중문학전공),unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,118,,,,,
