source_row_id,raw_row_id,source_id,univ_id,admission_year,raw_table_index,raw_row_index,raw_section_title,raw_header_json,raw_cells_json,raw_admission_group,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,raw_parse_warning,univ_name_std,adiga_univ_code_str,seed_status,source_url,http_status,parse_status,raw_html_exists,recruitment_unit_len,recruitment_unit_leading_trailing_space_flag,recruitment_unit_multi_space_flag,recruitment_unit_newline_flag,recruitment_unit_html_entity_flag,recruitment_unit_annotation_flag,recruitment_unit_description_like_flag,recruitment_unit_text_anomaly_flag,recruitment_n_num,competition_rate_num,additional_admit_last_rank_num,univ_score_70cut_num,univ_score_max_num,percentile_70cut_num,univ_score_ratio_pct,range_check,logic_check,numeric_qa_status,has_recruitment_n,has_competition_rate,has_additional_rank,has_univ_score_70cut,has_univ_score_max,has_percentile_70cut,has_univ_score_ratio,admission_group_clean,selection_family,selection_review_flag,raw_header_col_n,raw_cell_col_n,parser_header_width_anomaly_flag,parser_missing_required_header_flag,parser_header_only_row_flag,parser_description_table_candidate_flag,parser_anomaly_candidate_flag,score_comparability_tier,score_comparability_note,recruitment_unit_structure
25,SRC_0000019_2025_0001_T72_R16,SRC_0000019_2025_0001,U0000019,2024,72,16,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""지구환경과학부"", ""10"", ""5.90:1"", ""1"", ""406.9"", ""-"", ""96.50""]",‘ 나 ’ 군,지구환경과학부,10,5.90:1,1,406.9,-,96.50,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,7,False,False,False,False,False,False,False,10.0,5.9,1.0,406.9,,96.5,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
26,SRC_0000019_2025_0001_T72_R17,SRC_0000019_2025_0001,U0000019,2024,72,17,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""간호대학"", ""27"", ""5.74:1"", ""15"", ""402.3"", ""-"", ""95.75""]",‘ 나 ’ 군,간호대학,27,5.74:1,15,402.3,-,95.75,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,4,False,False,False,False,False,False,False,27.0,5.74,15.0,402.3,,95.75,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,college_like
27,SRC_0000019_2025_0001_T72_R18,SRC_0000019_2025_0001,U0000019,2024,72,18,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""경영대학"", ""56"", ""3.11:1"", ""3"", ""409.0"", ""-"", ""96.75""]",‘ 나 ’ 군,경영대학,56,3.11:1,3,409.0,-,96.75,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,4,False,False,False,False,False,False,False,56.0,3.11,3.0,409.0,,96.75,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,college_like
28,SRC_0000019_2025_0001_T72_R19,SRC_0000019_2025_0001,U0000019,2024,72,19,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""건설환경공학부"", ""18"", ""5:1"", ""3"", ""408.0"", ""-"", ""98.25""]",‘ 나 ’ 군,건설환경공학부,18,5:1,3,408.0,-,98.25,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,7,False,False,False,False,False,False,False,18.0,5.0,3.0,408.0,,98.25,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
29,SRC_0000019_2025_0001_T72_R20,SRC_0000019_2025_0001,U0000019,2024,72,20,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""기계공학부"", ""32"", ""4.06:1"", ""8"", ""411.2"", ""-"", ""96.25""]",‘ 나 ’ 군,기계공학부,32,4.06:1,8,411.2,-,96.25,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,5,False,False,False,False,False,False,False,32.0,4.06,8.0,411.2,,96.25,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
30,SRC_0000019_2025_0001_T72_R21,SRC_0000019_2025_0001,U0000019,2024,72,21,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""재료공학부"", ""32"", ""6.28:1"", ""8"", ""409.3"", ""-"", ""97.25""]",‘ 나 ’ 군,재료공학부,32,6.28:1,8,409.3,-,97.25,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,5,False,False,False,False,False,False,False,32.0,6.28,8.0,409.3,,97.25,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
31,SRC_0000019_2025_0001_T72_R22,SRC_0000019_2025_0001,U0000019,2024,72,22,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""전기 · 정보공학부"", ""52"", ""4.15:1"", ""8"", ""417.3"", ""-"", ""97.25""]",‘ 나 ’ 군,전기 · 정보공학부,52,4.15:1,8,417.3,-,97.25,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,10,False,False,False,False,False,False,False,52.0,4.15,8.0,417.3,,97.25,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
32,SRC_0000019_2025_0001_T72_R23,SRC_0000019_2025_0001,U0000019,2024,72,23,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""컴퓨터공학부"", ""27"", ""5.07:1"", ""9"", ""414.0"", ""-"", ""97.25""]",‘ 나 ’ 군,컴퓨터공학부,27,5.07:1,9,414.0,-,97.25,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,6,False,False,False,False,False,False,False,27.0,5.07,9.0,414.0,,97.25,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
33,SRC_0000019_2025_0001_T72_R24,SRC_0000019_2025_0001,U0000019,2024,72,24,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""화학생물공학부"", ""27"", ""4.70:1"", ""6"", ""411.7"", ""-"", ""98.25""]",‘ 나 ’ 군,화학생물공학부,27,4.70:1,6,411.7,-,98.25,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,7,False,False,False,False,False,False,False,27.0,4.7,6.0,411.7,,98.25,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
34,SRC_0000019_2025_0001_T72_R25,SRC_0000019_2025_0001,U0000019,2024,72,25,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""건축학과"", ""15"", ""4.53:1"", ""7"", ""407.8"", ""-"", ""91.75""]",‘ 나 ’ 군,건축학과,15,4.53:1,7,407.8,-,91.75,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,4,False,False,False,False,False,False,False,15.0,4.53,7.0,407.8,,91.75,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,department_like
35,SRC_0000019_2025_0001_T72_R26,SRC_0000019_2025_0001,U0000019,2024,72,26,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""산업공학과"", ""12"", ""4.75:1"", ""0"", ""412.4"", ""-"", ""96""]",‘ 나 ’ 군,산업공학과,12,4.75:1,0,412.4,-,96,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,5,False,False,False,False,False,False,False,12.0,4.75,0.0,412.4,,96.0,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,department_like
36,SRC_0000019_2025_0001_T72_R27,SRC_0000019_2025_0001,U0000019,2024,72,27,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""에너지자원공학과"", ""4"", ""7.50:1"", ""1"", ""406.2"", ""-"", ""95.50""]",‘ 나 ’ 군,에너지자원공학과,4,7.50:1,1,406.2,-,95.50,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,8,False,False,False,False,False,False,False,4.0,7.5,1.0,406.2,,95.5,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,department_like
37,SRC_0000019_2025_0001_T72_R28,SRC_0000019_2025_0001,U0000019,2024,72,28,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""원자핵공학과"", ""7"", ""8.43:1"", ""0"", ""409.7"", ""-"", ""95.50""]",‘ 나 ’ 군,원자핵공학과,7,8.43:1,0,409.7,-,95.50,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,6,False,False,False,False,False,False,False,7.0,8.43,0.0,409.7,,95.5,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,department_like
38,SRC_0000019_2025_0001_T72_R29,SRC_0000019_2025_0001,U0000019,2024,72,29,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""조선해양공학과"", ""17"", ""4:1"", ""2"", ""408.0"", ""-"", ""96.50""]",‘ 나 ’ 군,조선해양공학과,17,4:1,2,408.0,-,96.50,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,7,False,False,False,False,False,False,False,17.0,4.0,2.0,408.0,,96.5,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,department_like
39,SRC_0000019_2025_0001_T72_R30,SRC_0000019_2025_0001,U0000019,2024,72,30,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""항공우주공학과"", ""12"", ""5.17:1"", ""1"", ""408.4"", ""-"", ""94.75""]",‘ 나 ’ 군,항공우주공학과,12,5.17:1,1,408.4,-,94.75,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,7,False,False,False,False,False,False,False,12.0,5.17,1.0,408.4,,94.75,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,department_like
40,SRC_0000019_2025_0001_T72_R31,SRC_0000019_2025_0001,U0000019,2024,72,31,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""농경제사회학부"", ""14"", ""4.64:1"", ""0"", ""405.2"", ""-"", ""98.50""]",‘ 나 ’ 군,농경제사회학부,14,4.64:1,0,405.2,-,98.50,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,7,False,False,False,False,False,False,False,14.0,4.64,0.0,405.2,,98.5,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
41,SRC_0000019_2025_0001_T72_R32,SRC_0000019_2025_0001,U0000019,2024,72,32,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""식물생산과학부"", ""28"", ""4.57:1"", ""10"", ""404.2"", ""-"", ""95.25""]",‘ 나 ’ 군,식물생산과학부,28,4.57:1,10,404.2,-,95.25,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,7,False,False,False,False,False,False,False,28.0,4.57,10.0,404.2,,95.25,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
42,SRC_0000019_2025_0001_T72_R33,SRC_0000019_2025_0001,U0000019,2024,72,33,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""산림과학부"", ""18"", ""4.33:1"", ""5"", ""405.1"", ""-"", ""97.25""]",‘ 나 ’ 군,산림과학부,18,4.33:1,5,405.1,-,97.25,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,5,False,False,False,False,False,False,False,18.0,4.33,5.0,405.1,,97.25,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
43,SRC_0000019_2025_0001_T72_R34,SRC_0000019_2025_0001,U0000019,2024,72,34,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""식품 · 동물생명공학부"", ""19"", ""5.74:1"", ""3"", ""406.9"", ""-"", ""96""]",‘ 나 ’ 군,식품 · 동물생명공학부,19,5.74:1,3,406.9,-,96,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,12,False,False,False,False,False,False,False,19.0,5.74,3.0,406.9,,96.0,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
44,SRC_0000019_2025_0001_T72_R35,SRC_0000019_2025_0001,U0000019,2024,72,35,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""응용생물화학부"", ""18"", ""7.78:1"", ""5"", ""407.8"", ""-"", ""96.50""]",‘ 나 ’ 군,응용생물화학부,18,7.78:1,5,407.8,-,96.50,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,7,False,False,False,False,False,False,False,18.0,7.78,5.0,407.8,,96.5,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
45,SRC_0000019_2025_0001_T72_R36,SRC_0000019_2025_0001,U0000019,2024,72,36,정시 일반전형,"[""구분"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원 합격 순위"", ""대학별 환산 / 최종등록자 70% cut"", ""대학별 환산 / 총점 ( 수능 )"", ""최종등록자 70% cut 평균 백분위""]","[""‘ 나 ’ 군"", ""조경 · 지역시스템공학부"", ""16"", ""4.94:1"", ""4"", ""405.1"", ""-"", ""97.75""]",‘ 나 ’ 군,조경 · 지역시스템공학부,16,4.94:1,4,405.1,-,97.75,1개 선두 컬럼 rowspan 승계,서울대학교,0000019,unique_target,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,200,success,True,13,False,False,False,False,False,False,False,16.0,4.94,4.0,405.1,,97.75,,PASS,PASS,PASS,True,True,True,True,False,True,False, 나  군,regular_csat,False,8,8,False,False,False,False,False,Tier A,70% 백분위와 핵심 수치가 있어 잠정 주 분석 후보,division_like
