raw_row_id,issue_type,column,rule,univ_id,univ_name_std,raw_section_title,raw_recruitment_unit,raw_recruitment_n,raw_competition_rate,raw_additional_rank,raw_score_70cut,raw_score_max,raw_percentile_70cut,numeric_qa_status
SRC_0000099_2025_0035_T5_R1,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000099,덕성여자대학교,,과학기술대학 ( 체육전형 ),25,10.84,11,830.00,1000.00,830.00,FAIL
SRC_0000099_2025_0035_T5_R2,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000099,덕성여자대학교,,약학대학,35,6.26,51,972.00,1000.00,975.00,FAIL
SRC_0000099_2025_0035_T5_R3,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000099,덕성여자대학교,,미래인재대학 ( 가상현실융합학과 ),12,5.75,12,875.50,1000.00,832.50,FAIL
SRC_0000099_2025_0035_T5_R4,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000099,덕성여자대학교,,미래인재대학 ( 데이터사이언스학과 ),10,5.90,6,859.00,1000.00,782.50,FAIL
SRC_0000099_2025_0035_T5_R5,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000099,덕성여자대학교,,글로벌융합대학 ( 인문사회 ),220,4.80,230,874.50,1000.00,822.50,FAIL
SRC_0000099_2025_0035_T5_R6,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000099,덕성여자대학교,,글로벌융합대학 ( 유아교육과 ),15,4.80,12,871.00,1000.00,807.50,FAIL
SRC_0000116_2025_0042_T8_R12,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000","1,000",FAIL
SRC_0000116_2025_0042_T8_R13,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000",881,FAIL
SRC_0000116_2025_0042_T8_R19,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000","1,000",FAIL
SRC_0000116_2025_0042_T8_R20,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000",874.4,FAIL
SRC_0000116_2025_0042_T8_R26,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000","1,000",FAIL
SRC_0000116_2025_0042_T8_R27,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000",857.5,FAIL
SRC_0000116_2025_0042_T8_R33,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000","1,000",FAIL
SRC_0000116_2025_0042_T8_R34,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000",879.9,FAIL
SRC_0000116_2025_0042_T8_R40,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000","1,000",FAIL
SRC_0000116_2025_0042_T8_R41,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000",880.9,FAIL
SRC_0000116_2025_0042_T8_R47,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000","1,000",FAIL
SRC_0000116_2025_0042_T8_R48,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000",886.2,FAIL
SRC_0000116_2025_0042_T8_R54,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000",510,FAIL
SRC_0000116_2025_0042_T8_R55,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000116,삼육대학교,,인공지능융합학부,30,4.93,44,866,"1,000",438.6,FAIL
SRC_0000003_2025_0047_T7_R50,range,percentile_70cut_num,0 <= percentile_70cut <= 100,U0000003,강원대학교,,반도체물리학과,2,7.5,3,391.35,516.5,392.35,FAIL
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R1,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,말레이·인도네시아어과,11,4.8,8,632.58,88.33,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R2,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,아랍어과,16,4.6,10,631.40,87.67,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R3,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,태국어과,11,9.3,5,628.43,86.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R4,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,베트남어과,11,5.6,7,630.66,87.50,WARN
SRC_0000192_2025_0012_T6_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,인도어과,11,8.9,6,628.91,87.50,WARN
SRC_0000192_2025_0012_T6_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,인도어과,11,8.9,6,628.91,87.50,WARN
SRC_0000192_2025_0012_T6_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,인도어과,11,8.9,6,628.91,87.50,WARN
SRC_0000192_2025_0012_T6_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,인도어과,11,8.9,6,628.91,87.50,WARN
SRC_0000192_2025_0012_T6_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,인도어과,11,8.9,6,628.91,87.50,WARN
SRC_0000192_2025_0012_T6_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,인도어과,11,8.9,6,628.91,87.50,WARN
SRC_0000192_2025_0012_T6_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,인도어과,11,8.9,6,628.91,87.50,WARN
SRC_0000192_2025_0012_T6_R5,conversion,raw_recruitment_n,raw_recruitment_n present but recruitment_n_num is null,U0000192,한국외국어대학교,,ELLT 학과,인도어과,11,8.9,6,628.91,87.50,WARN
