raw_row_id,source_id,admission_year,univ_id_raw,univ_name_std,campus_id,recruitment_unit_raw,recruitment_unit_std,recruitment_unit_id,recruitment_unit_strict_key,recruitment_unit_loose_key,grade_dept_id,grade_dept_name_raw,dept_canonical_id,dept_name_canonical,mapping_type,mapping_confidence,raw_percentile_70cut,selectivity_pct_2024,selectivity_source,score_comparability_tier,recruitment_n,competition_rate,additional_admit_last_rank,raw_admission_group,raw_section_title,broad_recruitment_unit_flag,shared_admission_score_flag,valid_for_primary_model,exclusion_reason,admission_rows_per_grade_dept,mapping_cardinality
SRC_0000163_2025_0008_T7_R17,SRC_0000163_2025_0008,2024,U0000163,이화여자대학교,0000163,의예과 ( 자연 ),의예과 ( 자연 ),SRC_0000163_2025_0008_T7_R17,의예과(자연),의예과,DEP_000055,의예과,DEP_000055,의예과,loose_candidate_review,0.85,98.50,98.5,raw_percentile_70cut,Tier B,55.0,2.8,8.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000163_2025_0008_T7_R19,SRC_0000163_2025_0008,2024,U0000163,이화여자대학교,0000163,뇌·인지과학부 ( 자연 ),뇌·인지과학부 ( 자연 ),SRC_0000163_2025_0008_T7_R19,뇌·인지과학부(자연),뇌인지과,DEP_002589,뇌・인지과,DEP_002589,뇌・인지과,loose_candidate_review,0.85,91.67,91.67,raw_percentile_70cut,Tier B,16.0,5.8,8.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000163_2025_0008_T7_R20,SRC_0000163_2025_0008,2024,U0000163,이화여자대학교,0000163,인공지능학과 ( 자연 ),인공지능학과 ( 자연 ),SRC_0000163_2025_0008_T7_R20,인공지능학과(자연),인공지능,DEP_000054,인공지능,DEP_000054,인공지능,loose_candidate_review,0.85,90.50,90.5,raw_percentile_70cut,Tier B,22.0,4.5,10.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000163_2025_0008_T7_R21,SRC_0000163_2025_0008,2024,U0000163,이화여자대학교,0000163,데이터사이언스학과 ( 자연 ),데이터사이언스학과 ( 자연 ),SRC_0000163_2025_0008_T7_R21,데이터사이언스학과(자연),데이터사이언스,DEP_000081,데이터사이언스,DEP_000081,데이터사이언스,loose_candidate_review,0.85,89.83,89.83,raw_percentile_70cut,Tier B,20.0,5.1,6.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000163_2025_0008_T7_R22,SRC_0000163_2025_0008,2024,U0000163,이화여자대학교,0000163,간호학부,간호학부,SRC_0000163_2025_0008_T7_R22,간호학부,간호,DEP_000003,,DEP_000003,간호,alias_not_present_in_university_grade_list,0.7,90.00,90.0,raw_percentile_70cut,Tier B,29.0,3.8,13.0,나군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000066_2025_0010_T8_R12,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,자율전공학부,자율전공학부,SRC_0000066_2025_0010_T8_R12,자율전공학부,자율,,,,,broad_recruitment_unit,0.5,90.17,90.17,raw_percentile_70cut,Tier B,29.0,4.3,8.0,가군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000066_2025_0010_T8_R13,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,사회과학광역,사회과학광역,SRC_0000066_2025_0010_T8_R13,사회과학광역,사회과학광역,,,,,broad_recruitment_unit,0.5,89.17,89.17,raw_percentile_70cut,Tier B,56.0,6.4,11.0,가군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000066_2025_0010_T8_R30,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,지리학과 ( 인문 ),지리학과 ( 인문 ),SRC_0000066_2025_0010_T8_R30,지리학과(인문),지리,DEP_000242,지리,DEP_000242,지리,loose_candidate_review,0.85,90.17,90.17,raw_percentile_70cut,Tier B,12.0,3.8,0.0,가군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000066_2025_0010_T8_R31,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,간호학과 ( 인문 ),간호학과 ( 인문 ),SRC_0000066_2025_0010_T8_R31,간호학과(인문),간호,DEP_000003,간호,DEP_000003,간호,loose_candidate_review,0.85,86.33,86.33,raw_percentile_70cut,Tier B,18.0,2.9,8.0,가군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000066_2025_0010_T8_R37,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,지리학과 ( 자연 ),지리학과 ( 자연 ),SRC_0000066_2025_0010_T8_R37,지리학과(자연),지리,DEP_000242,지리,DEP_000242,지리,loose_candidate_review,0.85,87.50,87.5,raw_percentile_70cut,Tier B,12.0,4.8,5.0,가군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000066_2025_0010_T8_R39,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,ICT 광역,ICT 광역,SRC_0000066_2025_0010_T8_R39,ict광역,ict광역,,,,,broad_recruitment_unit,0.5,90.33,90.33,raw_percentile_70cut,Tier B,34.0,5.1,6.0,가군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000066_2025_0010_T8_R43,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,컴퓨터공학부 컴퓨터공학과,컴퓨터공학부 컴퓨터공학과,SRC_0000066_2025_0010_T8_R43,컴퓨터공학부컴퓨터공학과,컴퓨터공컴퓨터공,,,,,unmatched,0.0,91.17,91.17,raw_percentile_70cut,Tier B,33.0,3.7,13.0,가군,,False,False,False,unmatched,,not_primary
SRC_0000066_2025_0010_T8_R44,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,컴퓨터공학부 인공지능학과,컴퓨터공학부 인공지능학과,SRC_0000066_2025_0010_T8_R44,컴퓨터공학부인공지능학과,컴퓨터공인공지능,,,,,unmatched,0.0,91.00,91.0,raw_percentile_70cut,Tier B,13.0,4.3,6.0,가군,,False,False,False,unmatched,,not_primary
SRC_0000066_2025_0010_T8_R48,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,간호학과 ( 자연 ),간호학과 ( 자연 ),SRC_0000066_2025_0010_T8_R48,간호학과(자연),간호,DEP_000003,간호,DEP_000003,간호,loose_candidate_review,0.85,88.67,88.67,raw_percentile_70cut,Tier B,19.0,3.8,19.0,가군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000066_2025_0010_T8_R50,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,건축학과 (5 년제 )[ 인문 ],건축학과 (5 년제 )[ 인문 ],SRC_0000066_2025_0010_T8_R50,건축학과(5년제)[인문],건축인문,,,,,unmatched,0.0,87.50,87.5,raw_percentile_70cut,Tier B,11.0,2.6,3.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000066_2025_0010_T8_R51,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,한의예과 ( 인문 ),한의예과 ( 인문 ),SRC_0000066_2025_0010_T8_R51,한의예과(인문),한의예과,DEP_000155,한의예과,DEP_000155,한의예과,loose_candidate_review,0.85,96.83,96.83,raw_percentile_70cut,Tier B,13.0,3.9,1.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000066_2025_0010_T8_R60,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,건축학과 (5 년제 )[ 자연 ],건축학과 (5 년제 )[ 자연 ],SRC_0000066_2025_0010_T8_R60,건축학과(5년제)[자연],건축자연,,,,,unmatched,0.0,88.00,88.0,raw_percentile_70cut,Tier B,14.0,4.7,13.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000066_2025_0010_T8_R65,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,생명과학광역,생명과학광역,SRC_0000066_2025_0010_T8_R65,생명과학광역,생명과학광역,,,,,broad_recruitment_unit,0.5,88.17,88.17,raw_percentile_70cut,Tier B,20.0,4.9,9.0,나군,,True,False,False,broad_recruitment_unit_excluded_from_primary,,not_primary
SRC_0000066_2025_0010_T8_R72,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,한의예과 ( 자연 ),한의예과 ( 자연 ),SRC_0000066_2025_0010_T8_R72,한의예과(자연),한의예과,DEP_000155,한의예과,DEP_000155,한의예과,loose_candidate_review,0.85,97.67,97.67,raw_percentile_70cut,Tier B,32.0,3.7,10.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000066_2025_0010_T8_R79,SRC_0000066_2025_0010,2024,U0000066,경희대학교,0000066,연극영화학과 - 영화연출 및 제작,연극영화학과 - 영화연출 및 제작,SRC_0000066_2025_0010_T8_R79,연극영화학과-영화연출및제작,연극영화영화연출및제작,,,,,unmatched,0.0,92.50,92.5,raw_percentile_70cut,Tier B,9.0,4.8,2.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000052_2025_0011_T9_R10,SRC_0000052_2025_0011,2024,U0000052,건국대학교,0000052,수의예과,수의예과,SRC_0000052_2025_0011_T9_R10,수의예과,수의예과,DEP_000200,,DEP_000200,수의예과,alias_not_present_in_university_grade_list,0.7,95.75,95.75,raw_percentile_70cut,Tier B,44.0,4.34,64.0,가군,,False,False,False,canonical_department_absent_from_same_university_grade_target,,not_primary
SRC_0000052_2025_0011_T9_R43,SRC_0000052_2025_0011,2024,U0000052,건국대학교,0000052,의상디자인학과 - 인문계,의상디자인학과 - 인문계,SRC_0000052_2025_0011_T9_R43,의상디자인학과-인문계,의상디자인인문계,,,,,unmatched,0.0,90.75,90.75,raw_percentile_70cut,Tier B,17.0,5.94,7.0,나군,,False,False,False,unmatched,,not_primary
SRC_0000192_2025_0012_T6_R27,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R27,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.33,87.33,raw_percentile_70cut,Tier B,30.0,3.3,15.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R28,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R28,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.67,87.67,raw_percentile_70cut,Tier B,,26.0,3.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R29,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R29,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.17,87.17,raw_percentile_70cut,Tier B,,31.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R30,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R30,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.00,87.0,raw_percentile_70cut,Tier B,,39.0,4.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R31,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R31,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.50,87.5,raw_percentile_70cut,Tier B,,17.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R32,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R32,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.50,87.5,raw_percentile_70cut,Tier B,,38.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R33,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R33,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.50,87.5,raw_percentile_70cut,Tier B,,11.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R34,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R34,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.33,87.33,raw_percentile_70cut,Tier B,,11.0,6.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R35,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R35,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.17,87.17,raw_percentile_70cut,Tier B,,11.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R36,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R36,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.17,87.17,raw_percentile_70cut,Tier B,,11.0,9.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R37,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R37,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,87.00,87.0,raw_percentile_70cut,Tier B,,21.0,6.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R38,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R38,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,86.83,86.83,raw_percentile_70cut,Tier B,,13.0,4.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R39,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R39,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,89.00,89.0,raw_percentile_70cut,Tier B,,23.0,4.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R40,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R40,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,89.17,89.17,raw_percentile_70cut,Tier B,,23.0,4.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R41,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R41,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,88.67,88.67,raw_percentile_70cut,Tier B,,26.0,4.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R42,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R42,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,89.83,89.83,raw_percentile_70cut,Tier B,,23.0,4.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R43,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R43,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,89.33,89.33,raw_percentile_70cut,Tier B,,39.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R44,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R44,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,91.00,91.0,raw_percentile_70cut,Tier B,,16.0,4.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R45,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R45,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,75.00,75.0,raw_percentile_70cut,Tier B,,34.0,6.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R46,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R46,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,77.00,77.0,raw_percentile_70cut,Tier B,,15.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R47,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R47,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,75.33,75.33,raw_percentile_70cut,Tier B,,14.0,7.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R48,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R48,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,73.83,73.83,raw_percentile_70cut,Tier B,,14.0,6.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R49,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R49,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,75.33,75.33,raw_percentile_70cut,Tier B,,14.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R50,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R50,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,73.33,73.33,raw_percentile_70cut,Tier B,,14.0,5.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
SRC_0000192_2025_0012_T6_R51,SRC_0000192_2025_0012,2024,U0000192,한국외국어대학교,0000192,영미문학‧문화학과,영미문학‧문화학과,SRC_0000192_2025_0012_T6_R51,영미문학‧문화학과,영미문학문화,DEP_001252,영미문학.문화,DEP_001252,영미문학.문화,loose_candidate_review,0.85,75.17,75.17,raw_percentile_70cut,Tier B,,9.0,10.0,나군,,False,False,False,loose_only_not_auto_confirmed,,not_primary
