raw_dept_name,alias_key_strict,alias_key_loose,dept_canonical_id,dept_name_canonical,strict_canonical_n,loose_canonical_n,alias_collision_flag,loose_collision_flag,auto_match_allowed
식품공식품생물공학,식품공식품생물공학,식품공식품생물공학,DEP_001801,식품공식품생물공학,1,1,False,False,True
식품공학부식품생물공학전공,식품공학부식품생물공학전공,식품공식품생물공학,DEP_001801,식품공식품생물공학,1,1,False,False,True
공간환경,공간환경,공간환경,DEP_001802,공간환경,1,1,False,False,True
공간환경학부,공간환경학부,공간환경,DEP_001802,공간환경,1,1,False,False,True
공공인재법,공공인재법,공공인재법,DEP_001803,공공인재법,1,1,False,False,True
공공인재법학과,공공인재법학과,공공인재법,DEP_001803,공공인재법,1,1,False,False,True
스마트융합공건축IT융합,스마트융합공건축it융합,스마트융합공건축it융합,DEP_001804,스마트융합공건축IT융합,1,1,False,False,True
스마트융합공학부 건축IT융합전공,스마트융합공학부건축it융합전공,스마트융합공건축it융합,DEP_001804,스마트융합공건축IT융합,1,1,False,False,True
건축안,건축안,건축안,DEP_001805,건축안,1,1,False,False,True
건축안전공학과,건축안전공학과,건축안,DEP_001805,건축안,1,1,False,False,True
융합조형디자인,융합조형디자인,융합조형디자인,DEP_001806,융합조형디자인,1,1,False,False,True
융합조형디자인전공,융합조형디자인전공,융합조형디자인,DEP_001806,융합조형디자인,1,1,False,False,True
전기제어계측공전기공학,전기제어계측공전기공학,전기제어계측공전기공학,DEP_001807,전기제어계측공전기공학,1,1,False,False,True
전기제어계측공학부 전기공학전공,전기제어계측공학부전기공학전공,전기제어계측공전기공학,DEP_001807,전기제어계측공전기공학,1,1,False,False,True
철도전기전자,철도전기전자,철도전기전자,DEP_001808,철도전기전자,1,1,False,False,True
철도전기전자전공,철도전기전자전공,철도전기전자,DEP_001808,철도전기전자,1,1,False,False,True
항공관광학,항공관광학,항공관광학,DEP_001809,항공관광학,1,1,False,False,True
항공관광학전공,항공관광학전공,항공관광학,DEP_001809,항공관광학,1,1,False,False,True
시스템제어공,시스템제어공,시스템제어공,DEP_001810,시스템제어공,1,1,False,False,True
시스템제어공학과,시스템제어공학과,시스템제어공,DEP_001810,시스템제어공,1,1,False,False,True
의류환경,의류환경,의류환경,DEP_001811,의류환경,1,1,False,False,True
의류환경학과,의류환경학과,의류환경,DEP_001811,의류환경,1,1,False,False,True
스마트융합공로봇융합,스마트융합공로봇융합,스마트융합공로봇융합,DEP_001812,스마트융합공로봇융합,1,1,False,False,True
스마트융합공학부 로봇융합전공,스마트융합공학부로봇융합전공,스마트융합공로봇융합,DEP_001812,스마트융합공로봇융합,1,1,False,False,True
경제금융학,경제금융학,경제금융학,DEP_001813,경제금융학,1,1,False,False,True
경제금융학전공,경제금융학전공,경제금융학,DEP_001813,경제금융학,1,1,False,False,True
바이오의료기기,바이오의료기기,바이오의료기기,DEP_001814,바이오의료기기,1,1,False,False,True
바이오의료기기학과,바이오의료기기학과,바이오의료기기,DEP_001814,바이오의료기기,1,1,False,False,True
AI보건의료,ai보건의료,ai보건의료,DEP_001815,AI보건의료,1,1,False,False,True
AI보건의료학부,ai보건의료학부,ai보건의료,DEP_001815,AI보건의료,1,1,False,False,True
예술영화영상,예술영화영상,예술영화영상,DEP_001816,예술영화영상,1,1,False,False,True
예술학부 영화영상전공,예술학부영화영상전공,예술영화영상,DEP_001816,예술영화영상,1,1,False,False,True
산림치유,산림치유,산림치유,DEP_001817,산림치유,1,1,False,False,True
산림치유학과,산림치유학과,산림치유,DEP_001817,산림치유,1,1,False,False,True
디지털콘텐츠학,디지털콘텐츠학,디지털콘텐츠학,DEP_001818,디지털콘텐츠학,1,1,False,False,True
디지털콘텐츠학전공,디지털콘텐츠학전공,디지털콘텐츠학,DEP_001818,디지털콘텐츠학,1,1,False,False,True
바이오나노공학,바이오나노공학,바이오나노공학,DEP_001819,바이오나노공학,1,1,False,False,True
바이오나노공학전공,바이오나노공학전공,바이오나노공학,DEP_001819,바이오나노공학,1,1,False,False,True
향장미용,향장미용,향장미용,DEP_001820,향장미용,1,1,False,False,True
향장미용학과,향장미용학과,향장미용,DEP_001820,향장미용,1,1,False,False,True
동물응용과학,동물응용과학,동물응용과학,DEP_001821,동물응용과학,1,1,False,False,True
동물응용과학전공,동물응용과학전공,동물응용과학,DEP_001821,동물응용과학,1,1,False,False,True
지역・바이오시스템공,지역·바이오시스템공,지역바이오시스템공,DEP_001822,지역・바이오시스템공,1,1,False,False,True
지역 ・ 바이오시스템공학과,지역·바이오시스템공학과,지역바이오시스템공,DEP_001822,지역・바이오시스템공,1,1,False,False,True
Dept.ofGlobalBusiness,dept.ofglobalbusiness,deptofglobalbusiness,DEP_001823,Dept.ofGlobalBusiness,1,1,False,False,True
Dept. of Global Business,dept.ofglobalbusiness,deptofglobalbusiness,DEP_001823,Dept.ofGlobalBusiness,1,1,False,False,True
바이오공학및마케팅,바이오공학및마케팅,바이오공학및마케팅,DEP_001824,바이오공학및마케팅,1,1,False,False,True
컴퓨터인공지능,컴퓨터인공지능,컴퓨터인공지능,DEP_001825,컴퓨터인공지능,1,1,False,False,True
컴퓨터인공지능학부,컴퓨터인공지능학부,컴퓨터인공지능,DEP_001825,컴퓨터인공지능,1,1,False,False,True
글로벌IT공학,글로벌it공학,글로벌it공학,DEP_001826,글로벌IT공학,1,1,False,False,True
글로벌IT공학전공,글로벌it공학전공,글로벌it공학,DEP_001826,글로벌IT공학,1,1,False,False,True
글로벌호텔경영,글로벌호텔경영,글로벌호텔경영,DEP_001827,글로벌호텔경영,1,1,False,False,True
글로벌호텔경영학과,글로벌호텔경영학과,글로벌호텔경영,DEP_001827,글로벌호텔경영,1,1,False,False,True
위성정보융합공학,위성정보융합공학,위성정보융합공학,DEP_001828,위성정보융합공학,1,1,False,False,True
위성정보융합공학전공,위성정보융합공학전공,위성정보융합공학,DEP_001828,위성정보융합공학,1,1,False,False,True
페르시아어・이란,페르시아어·이란,페르시아어이란,DEP_001829,페르시아어・이란,1,1,False,False,True
페르시아어・이란학과,페르시아어·이란학과,페르시아어이란,DEP_001829,페르시아어・이란,1,1,False,False,True
축산식품생명공,축산식품생명공,축산식품생명공,DEP_001830,축산식품생명공,1,1,False,False,True
축산식품생명공학과,축산식품생명공학과,축산식품생명공,DEP_001830,축산식품생명공,1,1,False,False,True
관광&영어통역융복합,관광&영어통역융복합,관광영어통역융복합,DEP_001831,관광&영어통역융복합,1,1,False,False,True
관광&영어통역융복합학과,관광&영어통역융복합학과,관광영어통역융복합,DEP_001831,관광&영어통역융복합,1,1,False,False,True
국방디지털융합,국방디지털융합,국방디지털융합,DEP_001832,국방디지털융합,1,1,False,False,True
국방디지털융합학과,국방디지털융합학과,국방디지털융합,DEP_001832,국방디지털융합,1,1,False,False,True
미생물・분자생명과,미생물·분자생명과,미생물분자생명과,DEP_001833,미생물・분자생명과,1,2,False,True,True
미생물・분자생명과학과,미생물·분자생명과학과,미생물분자생명과,DEP_001833,미생물・분자생명과,1,2,False,True,True
시스템생물,시스템생물,시스템생물,DEP_001834,시스템생물,1,1,False,False,True
시스템생물학과,시스템생물학과,시스템생물,DEP_001834,시스템생물,1,1,False,False,True
영상미디어,영상미디어,영상미디어,DEP_001835,영상미디어,1,1,False,False,True
영상미디어전공,영상미디어전공,영상미디어,DEP_001835,영상미디어,1,1,False,False,True
산업환경보건,산업환경보건,산업환경보건,DEP_001836,산업환경보건,1,1,False,False,True
산업환경보건학과,산업환경보건학과,산업환경보건,DEP_001836,산업환경보건,1,1,False,False,True
Bakery&Beverage,bakery&beverage,bakerybeverage,DEP_001837,Bakery&Beverage,1,1,False,False,True
Bakery&Beverage전공,bakery&beverage전공,bakerybeverage,DEP_001837,Bakery&Beverage,1,1,False,False,True
중앙아시아,중앙아시아,중앙아시아,DEP_001838,중앙아시아,1,1,False,False,True
중앙아시아학과,중앙아시아학과,중앙아시아,DEP_001838,중앙아시아,1,1,False,False,True
지구환경시스템공,지구환경시스템공,지구환경시스템공,DEP_001839,지구환경시스템공,1,1,False,False,True
지구환경시스템공학과,지구환경시스템공학과,지구환경시스템공,DEP_001839,지구환경시스템공,1,1,False,False,True
해양스포츠과,해양스포츠과,해양스포츠과,DEP_001840,해양스포츠과,1,1,False,False,True
해양스포츠과학과,해양스포츠과학과,해양스포츠과,DEP_001840,해양스포츠과,1,1,False,False,True
스마트운행체공,스마트운행체공,스마트운행체공,DEP_001841,스마트운행체공,1,1,False,False,True
스마트운행체공학과,스마트운행체공학과,스마트운행체공,DEP_001841,스마트운행체공,1,1,False,False,True
동물보건생명과,동물보건생명과,동물보건생명과,DEP_001842,동물보건생명과,1,1,False,False,True
동물보건생명과학과,동물보건생명과학과,동물보건생명과,DEP_001842,동물보건생명과,1,1,False,False,True
원예산림,원예산림,원예산림,DEP_001843,원예산림,1,1,False,False,True
원예산림학과,원예산림학과,원예산림,DEP_001843,원예산림,1,1,False,False,True
바이오산업자원공학,바이오산업자원공학,바이오산업자원공학,DEP_001844,바이오산업자원공학,1,1,False,False,True
바이오산업자원공학전공,바이오산업자원공학전공,바이오산업자원공학,DEP_001844,바이오산업자원공학,1,1,False,False,True
미디어영상연기,미디어영상연기,미디어영상연기,DEP_001845,미디어영상연기,1,1,False,False,True
미디어영상연기학과,미디어영상연기학과,미디어영상연기,DEP_001845,미디어영상연기,1,1,False,False,True
바이오환경에너지,바이오환경에너지,바이오환경에너지,DEP_001846,바이오환경에너지,1,1,False,False,True
바이오환경에너지학과,바이오환경에너지학과,바이오환경에너지,DEP_001846,바이오환경에너지,1,1,False,False,True
광고홍보커뮤니케이션,광고홍보커뮤니케이션,광고홍보커뮤니케이션,DEP_001847,광고홍보커뮤니케이션,1,1,False,False,True
광고홍보커뮤니케이션학부,광고홍보커뮤니케이션학부,광고홍보커뮤니케이션,DEP_001847,광고홍보커뮤니케이션,1,1,False,False,True
나노에너지화학,나노에너지화학,나노에너지화학,DEP_001848,나노에너지화학,1,1,False,False,True
나노에너지화학전공,나노에너지화학전공,나노에너지화학,DEP_001848,나노에너지화학,1,1,False,False,True
국방상담리더십,국방상담리더십,국방상담리더십,DEP_001849,국방상담리더십,1,1,False,False,True
국방상담리더십학과,국방상담리더십학과,국방상담리더십,DEP_001849,국방상담리더십,1,1,False,False,True
화학및의화학,화학및의화학,화학및의화학,DEP_001850,화학및의화학,1,1,False,False,True
화학및의화학전공,화학및의화학전공,화학및의화학,DEP_001850,화학및의화학,1,1,False,False,True
미용건강관리,미용건강관리,미용건강관리,DEP_001851,미용건강관리,1,1,False,False,True
미용건강관리학과,미용건강관리학과,미용건강관리,DEP_001851,미용건강관리,1,1,False,False,True
정보컴퓨터공인공지능,정보컴퓨터공인공지능,정보컴퓨터공인공지능,DEP_001852,정보컴퓨터공인공지능,1,1,False,False,True
정보컴퓨터공학부 인공지능전공,정보컴퓨터공학부인공지능전공,정보컴퓨터공인공지능,DEP_001852,정보컴퓨터공인공지능,1,1,False,False,True
기계전기융합전기에너지,기계전기융합전기에너지,기계전기융합전기에너지,DEP_001853,기계전기융합전기에너지,1,1,False,False,True
