search_term,outcome_row_id,school_name_raw,dept_name_raw,major_group_7,major7_mapping_method,major7_mapping_confidence,major7_evidence
융합,OC2024_04950,부산외국어대학교,전자로봇・보안학부(스마트융합보안전공) | 전자로봇・보안학부(전자로봇전공),,ambiguous,low,hits=ENG; evidence=ENG:전자/로봇/보안; ambiguous_token=True
융합,OC2024_04973,삼육대학교,IT융합공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_04982,삼육대학교,바이오융합공학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_04994,삼육대학교,인공지능융합학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05003,상명대학교,SW융합학부 게임전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05004,상명대학교,SW융합학부 애니메이션전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
융합,OC2024_05005,상명대학교,SW융합학부 전기공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05006,상명대학교,SW융합학부 지능IOT융합전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05007,상명대학교,SW융합학부 컴퓨터과학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05008,상명대학교,SW융합학부 한일문화콘텐츠전공,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
융합,OC2024_05030,상명대학교,융합경영학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05036,상명대학교,전기전자공학부 융합전자공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05037,상명대학교,지능・데이터융합학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05038,상명대학교,지능・데이터융합학부 빅데이터융합전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05039,상명대학교,지능・데이터융합학부 스마트생산전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05040,상명대학교,지능・데이터융합학부 핀테크전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05041,상명대학교,지능・데이터융합학부 휴먼지능정보공학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05066,상명대학교_제2캠퍼스,스포츠융합학부,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
융합,OC2024_05126,상지대학교,비즈니스융합학부 기업회계전공,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05127,상지대학교,비즈니스융합학부 무역・물류전공,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05152,상지대학교,융합관광기획학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05154,상지대학교,인공지능융합공학부 스마트자동차전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05155,상지대학교,인공지능융합공학부 인공지능전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05156,상지대학교,인공지능융합공학부 정보통신소프트웨어전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05157,상지대학교,인공지능융합공학부 지능형로봇전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05240,서경대학교,나노융합공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05280,서울과학기술대학교,건설환경융합공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05292,서울과학기술대학교,미래에너지융합학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05295,서울과학기술대학교,스마트ICT융합공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05303,서울과학기술대학교,융합기계공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05309,서울과학기술대학교,정보통신융합공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05424,서울대학교,첨단융합학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05455,서울시립대학교,융합전공학부 국사학-도시역사경관학 전공,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
융합,OC2024_05456,서울시립대학교,융합전공학부 국제관계학-빅데이터분석학 전공,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05457,서울시립대학교,융합전공학부 도시공학-국제도시개발학 전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05458,서울시립대학교,융합전공학부 도시공학-도시부동산기획경영학 전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05459,서울시립대학교,융합전공학부 도시사회학-국제도시개발학 전공,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05460,서울시립대학교,융합전공학부 물리학-나노반도체물리학,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05461,서울시립대학교,융합전공학부 생명과학-빅데이터분석학전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05462,서울시립대학교,융합응용화학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05463,서울시립대학교,융합전공학부 조경학-환경생태도시학전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05464,서울시립대학교,융합전공학부 철학-동아시아문화학 전공,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
융합,OC2024_05472,서울시립대학교,첨단융합학부 융합바이오헬스전공,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05473,서울시립대학교,첨단융합학부 지능형반도체전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05474,서울시립대학교,첨단융합학부 첨단인공지능전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05482,서울신학대학교,IT융합소프트웨어학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05510,서울여자대학교,메타버스융합콘텐츠전공,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
융합,OC2024_05512,서울여자대학교,바이오헬스융합학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05521,서울여자대학교,소프트웨어융합학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05633,선문대학교,기계ICT융합공학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05718,성공회대학교,IT융합자율학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05729,성공회대학교,미디어콘텐츠융합학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05730,성공회대학교,미디어콘텐츠융합자율학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05731,성공회대학교,미래융합학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05734,성공회대학교,사회융합학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05735,성공회대학교,사회융합자율학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05739,성공회대학교,소프트웨어융합학부,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05744,성공회대학교,인문융합자율학부,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
융합,OC2024_05745,성공회대학교,인문융합콘텐츠학부,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
융합,OC2024_05753,성균관대학교,AI융합운영전공,,unknown,unknown,"no inherited, dictionary, or strict keyword evidence"
융합,OC2024_05766,성균관대학교,글로벌융합학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05769,성균관대학교,데이터사이언스융합전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05780,성균관대학교,반도체융합공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05787,성균관대학교,소재부품융합공학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05803,성균관대학교,융합생명공학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05804,성균관대학교,응용AI융합학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_05807,성균관대학교,인공지능융합전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_05813,성균관대학교,컬처앤테크놀로지융합전공,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
융합,OC2024_05824,성신여자대학교,AI융합학부,ENG,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=ai융합
융합,OC2024_05844,성신여자대학교,바이오헬스융합학부,NAT,exact_dictionary,medium,unique dictionary inherited from matched rows: dept_field_std=바이오헬스융합
융합,OC2024_05865,성신여자대학교,융합보안공학과,,ambiguous,low,hits=ENG; evidence=ENG:공학/보안; ambiguous_token=True
융합,OC2024_05875,성신여자대학교,청정융합에너지공학과,,ambiguous,low,hits=ENG; evidence=ENG:에너지/공학; ambiguous_token=True
융합,OC2024_05882,성신여자대학교,화학・에너지융합학부,,ambiguous,low,"hits=ENG,NAT; evidence=ENG:에너지 | NAT:화학; ambiguous_token=True"
융합,OC2024_05977,세종대학교,문화산업경영융합전공,HUM,inherited_headcount,high,D01 v2 high-confidence match 대계열=인문계열
융합,OC2024_05981,세종대학교,바이오융합공학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05982,세종대학교,바이오융합공학전공/생명시스템학부,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05992,세종대학교,스마트생명산업융합학과,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_05999,세종대학교,영상디자인융합전공,ART,inherited_headcount,high,D01 v2 high-confidence match 대계열=예체능계열
융합,OC2024_06004,세종대학교,우주항공드론공학부(우주항공공학전공) | 우주항공드론공학부(지능형드론융합전공) | 우주항공드론공학부(항공시스템공학전공) | 우주항공드론공학부(우주항공공학전공),,ambiguous,low,hits=ENG; evidence=ENG:항공/공학; ambiguous_token=True
융합,OC2024_06034,세종대학교,환경에너지공간융합학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_06075,송원대학교,사회서비스융합학과,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_06143,수원대학교,융합화학산업,NAT,inherited_headcount,high,D01 v2 high-confidence match 대계열=자연계열
융합,OC2024_06181,숙명여자대학교,글로벌융합학부,SOC,inherited_headcount,high,D01 v2 high-confidence match 대계열=사회계열
융합,OC2024_06198,숙명여자대학교,소프트웨어융합전공,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
융합,OC2024_06273,순천향대학교,융합기계학과,ENG,inherited_headcount,high,D01 v2 high-confidence match 대계열=공학계열
