dataset,raw_value,standard_value,basis,confidence,approval_status
D02,신한대학교,신한대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,신한대학교_제2캠퍼스,신한대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,아신대학교,아신대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,아주대학교,아주대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,안양대학교,안양대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,안양대학교_제2캠퍼스,안양대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,연세대학교,연세대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,연세대학교(미래)_분교,연세대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,영남대학교,영남대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,영남신학대학교,영남신학대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,영산대학교(양산)_제2캠퍼스,영산대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,영산대학교(해운대),영산대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,영산선학대학교,영산선학대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,예수대학교,예수대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,예원예술대학교,예원예술대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,예원예술대학교_제2캠퍼스,예원예술대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,용인대학교,용인대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,우석대학교,우석대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,우송대학교,우송대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,울산과학기술원,울산과학기술원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,울산대학교,울산대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,원광대학교,원광대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,위덕대학교,위덕대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,유원대학교,유원대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,을지대학교,을지대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,을지대학교_제2캠퍼스,을지대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,을지대학교_제3캠퍼스,을지대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,이화여자대학교,이화여자대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,인제대학교,인제대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,인천가톨릭대학교,인천가톨릭대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,인천가톨릭대학교_제2캠퍼스,인천가톨릭대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,인천대학교,인천대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,인하대학교,인하대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,장로회신학대학교,장로회신학대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,전남대학교,전남대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,전남대학교_제2캠퍼스,전남대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,전북대학교,전북대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,전주교육대학교,전주교육대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,전주대학교,전주대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,제주국제대학교,제주국제대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,제주대학교,제주대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,조선대학교,조선대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,중부대학교,중부대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,중앙대학교,중앙대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,중앙대학교_제2캠퍼스,중앙대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,중앙승가대학교,중앙승가대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,중원대학교,중원대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,진주교육대학교,진주교육대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,차의과학대학교,차의과학대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,창신대학교,창신대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,청운대학교,청운대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,청주교육대학교,청주교육대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,청주대학교,청주대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,초당대학교,초당대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,총신대학교,총신대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,추계예술대학교,추계예술대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,춘천교육대학교,춘천교육대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,충남대학교,충남대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,충북대학교,충북대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,칼빈대학교,칼빈대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,평택대학교,평택대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,포항공과대학교,포항공과대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한경국립대학교,한경국립대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국공학대학교,한국공학대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국과학기술원,한국과학기술원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국교원대학교,한국교원대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국기술교육대학교,한국기술교육대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국방송통신대학교,한국방송통신대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국성서대학교,한국성서대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국에너지공과대학교,한국에너지공과대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국예술종합학교,한국예술종합학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국외국어대학교,한국외국어대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국전통문화대학교,한국전통문화대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D02,한국체육대학교,한국체육대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
